Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
K 寄存器.Float241,K4080,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float242,K4082,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float243,K4084,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float244,K4086,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float245,K4088,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float246,K4090,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float247,K4092,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float248,K4094,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float249,K4096,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float250,K4098,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float251,K4100,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float252,K4102,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float253,K4104,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float254,K4106,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float255,K4108,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float256,K4110,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float257,K4112,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float258,K4114,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float259,K4116,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float260,K4118,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float261,K4120,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float262,K4122,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float263,K4124,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float264,K4126,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float265,K4128,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float266,K4130,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float267,K4132,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float268,K4134,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float269,K4136,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float270,K4138,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float271,K4140,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float272,K4142,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float273,K4144,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float274,K4146,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float275,K4148,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float276,K4150,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float277,K4152,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float278,K4154,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float279,K4156,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float280,K4158,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float281,K4160,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float282,K4162,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float283,K4164,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float284,K4166,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float285,K4168,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float286,K4170,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float287,K4172,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float288,K4174,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float289,K4176,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float290,K4178,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float291,K4180,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float292,K4182,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float293,K4184,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float294,K4186,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float295,K4188,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float296,K4190,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float297,K4192,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float298,K4194,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float299,K4196,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float300,K4198,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float301,K4200,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float302,K4202,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float303,K4204,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float304,K4206,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float305,K4208,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float306,K4210,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float307,K4212,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float308,K4214,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float309,K4216,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float310,K4218,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float311,K4220,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float312,K4222,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float313,K4224,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float314,K4226,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float315,K4228,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float316,K4230,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float317,K4232,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float318,K4234,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float319,K4236,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float320,K4238,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float321,K4240,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float322,K4242,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float323,K4244,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float324,K4246,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float325,K4248,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float326,K4250,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float327,K4252,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float328,K4254,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float329,K4256,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float330,K4258,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float331,K4260,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float332,K4262,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float333,K4264,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float334,K4266,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float335,K4268,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float336,K4270,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float337,K4272,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float338,K4274,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float339,K4276,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float340,K4278,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float341,K4280,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float342,K4282,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float343,K4284,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float344,K4286,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float345,K4288,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float346,K4290,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float347,K4292,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float348,K4294,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float349,K4296,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float350,K4298,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float351,K4300,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float352,K4302,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float353,K4304,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float354,K4306,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float355,K4308,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float356,K4310,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float357,K4312,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float358,K4314,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float359,K4316,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float360,K4318,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float361,K4320,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float362,K4322,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float363,K4324,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float364,K4326,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float365,K4328,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float366,K4330,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float367,K4332,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float368,K4334,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float369,K4336,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float370,K4338,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float371,K4340,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float372,K4342,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float373,K4344,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float374,K4346,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float375,K4348,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float376,K4350,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float377,K4352,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float378,K4354,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float379,K4356,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float380,K4358,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float381,K4360,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float382,K4362,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float383,K4364,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float384,K4366,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float385,K4368,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float386,K4370,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float387,K4372,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float388,K4374,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float389,K4376,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float390,K4378,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float391,K4380,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float392,K4382,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float393,K4384,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float394,K4386,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float395,K4388,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float396,K4390,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float397,K4392,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float398,K4394,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float399,K4396,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float400,K4398,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float401,K4400,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float402,K4402,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float403,K4404,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float404,K4406,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float405,K4408,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float406,K4410,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float407,K4412,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float408,K4414,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float409,K4416,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float410,K4418,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float411,K4420,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float412,K4422,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float413,K4424,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float414,K4426,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float415,K4428,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float416,K4430,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float417,K4432,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float418,K4434,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float419,K4436,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float420,K4438,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float421,K4440,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float422,K4442,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float423,K4444,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float424,K4446,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float425,K4448,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float426,K4450,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float427,K4452,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float428,K4454,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float429,K4456,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float430,K4458,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float431,K4460,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float432,K4462,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float433,K4464,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float434,K4466,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float435,K4468,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float436,K4470,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float437,K4472,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float438,K4474,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float439,K4476,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float440,K4478,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float441,K4480,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float442,K4482,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float443,K4484,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float444,K4486,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float445,K4488,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float446,K4490,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float447,K4492,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float448,K4494,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float449,K4496,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float450,K4498,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float451,K4500,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float452,K4502,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float453,K4504,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float454,K4506,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float455,K4508,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float456,K4510,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float457,K4512,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float458,K4514,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float459,K4516,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float460,K4518,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float461,K4520,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float462,K4522,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float463,K4524,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float464,K4526,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float465,K4528,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float466,K4530,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float467,K4532,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float468,K4534,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float469,K4536,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float470,K4538,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float471,K4540,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float472,K4542,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float473,K4544,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float474,K4546,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float475,K4548,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float476,K4550,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float477,K4552,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float478,K4554,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float479,K4556,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float480,K4558,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float481,K4560,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float482,K4562,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float483,K4564,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float484,K4566,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float485,K4568,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float486,K4570,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float487,K4572,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float488,K4574,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float489,K4576,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float490,K4578,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float491,K4580,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float492,K4582,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float493,K4584,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float494,K4586,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float495,K4588,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float496,K4590,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float497,K4592,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float498,K4594,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float499,K4596,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Float500,K4598,Float,1,R/W,100,,,,,,,,,,32 位 IEEE 浮点数,
K 寄存器.Long1,K4600,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
K 寄存器.Long2,K4602,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
K 寄存器.Long3,K4604,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
K 寄存器.Long4,K4606,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
K 寄存器.Long5,K4608,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
K 寄存器.Long6,K4610,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
K 寄存器.Long7,K4612,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
K 寄存器.Long8,K4614,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
K 寄存器.Long9,K4616,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
K 寄存器.Long10,K4618,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
K 寄存器.Long11,K4620,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
K 寄存器.Long12,K4622,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
K 寄存器.Long13,K4624,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
K 寄存器.Long14,K4626,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
K 寄存器.Long15,K4628,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
K 寄存器.Long16,K4630,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
K 寄存器.Long17,K4632,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
K 寄存器.Long18,K4634,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
K 寄存器.Long19,K4636,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
K 寄存器.Long20,K4638,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
