Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
R 寄存器.Long150,R4898,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long151,R4900,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long152,R4902,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long153,R4904,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long154,R4906,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long155,R4908,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long156,R4910,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long157,R4912,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long158,R4914,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long159,R4916,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long160,R4918,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long161,R4920,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long162,R4922,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long163,R4924,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long164,R4926,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long165,R4928,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long166,R4930,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long167,R4932,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long168,R4934,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long169,R4936,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long170,R4938,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long171,R4940,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long172,R4942,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long173,R4944,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long174,R4946,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long175,R4948,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long176,R4950,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long177,R4952,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long178,R4954,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long179,R4956,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long180,R4958,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long181,R4960,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long182,R4962,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long183,R4964,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long184,R4966,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long185,R4968,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long186,R4970,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long187,R4972,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long188,R4974,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long189,R4976,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long190,R4978,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long191,R4980,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long192,R4982,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long193,R4984,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long194,R4986,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long195,R4988,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long196,R4990,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long197,R4992,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long198,R4994,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long199,R4996,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long200,R4998,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long201,R5000,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long202,R5002,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long203,R5004,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long204,R5006,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long205,R5008,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long206,R5010,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long207,R5012,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long208,R5014,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long209,R5016,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long210,R5018,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long211,R5020,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long212,R5022,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long213,R5024,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long214,R5026,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long215,R5028,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long216,R5030,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long217,R5032,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long218,R5034,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long219,R5036,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long220,R5038,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long221,R5040,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long222,R5042,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long223,R5044,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long224,R5046,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long225,R5048,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long226,R5050,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long227,R5052,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long228,R5054,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long229,R5056,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long230,R5058,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long231,R5060,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long232,R5062,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long233,R5064,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long234,R5066,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long235,R5068,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long236,R5070,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long237,R5072,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long238,R5074,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long239,R5076,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long240,R5078,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long241,R5080,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long242,R5082,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long243,R5084,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long244,R5086,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long245,R5088,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long246,R5090,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long247,R5092,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long248,R5094,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long249,R5096,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long250,R5098,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long251,R5100,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long252,R5102,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long253,R5104,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long254,R5106,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long255,R5108,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long256,R5110,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long257,R5112,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long258,R5114,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long259,R5116,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long260,R5118,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long261,R5120,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long262,R5122,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long263,R5124,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long264,R5126,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long265,R5128,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long266,R5130,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long267,R5132,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long268,R5134,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long269,R5136,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long270,R5138,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long271,R5140,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long272,R5142,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long273,R5144,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long274,R5146,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long275,R5148,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long276,R5150,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long277,R5152,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long278,R5154,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long279,R5156,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long280,R5158,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long281,R5160,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long282,R5162,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long283,R5164,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long284,R5166,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long285,R5168,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long286,R5170,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long287,R5172,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long288,R5174,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long289,R5176,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long290,R5178,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long291,R5180,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long292,R5182,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long293,R5184,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long294,R5186,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long295,R5188,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long296,R5190,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long297,R5192,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long298,R5194,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long299,R5196,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long300,R5198,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long301,R5200,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long302,R5202,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long303,R5204,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long304,R5206,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long305,R5208,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long306,R5210,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long307,R5212,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long308,R5214,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long309,R5216,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long310,R5218,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long311,R5220,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long312,R5222,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long313,R5224,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long314,R5226,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long315,R5228,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long316,R5230,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long317,R5232,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long318,R5234,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long319,R5236,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long320,R5238,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long321,R5240,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long322,R5242,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long323,R5244,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long324,R5246,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long325,R5248,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long326,R5250,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long327,R5252,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long328,R5254,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long329,R5256,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long330,R5258,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long331,R5260,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long332,R5262,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long333,R5264,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long334,R5266,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long335,R5268,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long336,R5270,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long337,R5272,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long338,R5274,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long339,R5276,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long340,R5278,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long341,R5280,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long342,R5282,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long343,R5284,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long344,R5286,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long345,R5288,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long346,R5290,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long347,R5292,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long348,R5294,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long349,R5296,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long350,R5298,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long351,R5300,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long352,R5302,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long353,R5304,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long354,R5306,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long355,R5308,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long356,R5310,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long357,R5312,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long358,R5314,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long359,R5316,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long360,R5318,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long361,R5320,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long362,R5322,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long363,R5324,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long364,R5326,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long365,R5328,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long366,R5330,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long367,R5332,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long368,R5334,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long369,R5336,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long370,R5338,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long371,R5340,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long372,R5342,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long373,R5344,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long374,R5346,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long375,R5348,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long376,R5350,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long377,R5352,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long378,R5354,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long379,R5356,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long380,R5358,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long381,R5360,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long382,R5362,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long383,R5364,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long384,R5366,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long385,R5368,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long386,R5370,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long387,R5372,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long388,R5374,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long389,R5376,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long390,R5378,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long391,R5380,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long392,R5382,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long393,R5384,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long394,R5386,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long395,R5388,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long396,R5390,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long397,R5392,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long398,R5394,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long399,R5396,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long400,R5398,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long401,R5400,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long402,R5402,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long403,R5404,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long404,R5406,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long405,R5408,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long406,R5410,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long407,R5412,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long408,R5414,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long409,R5416,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long410,R5418,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long411,R5420,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long412,R5422,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long413,R5424,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long414,R5426,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long415,R5428,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long416,R5430,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long417,R5432,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long418,R5434,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long419,R5436,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long420,R5438,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long421,R5440,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long422,R5442,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long423,R5444,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long424,R5446,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long425,R5448,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long426,R5450,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long427,R5452,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long428,R5454,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long429,R5456,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long430,R5458,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long431,R5460,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long432,R5462,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long433,R5464,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long434,R5466,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long435,R5468,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long436,R5470,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long437,R5472,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long438,R5474,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long439,R5476,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long440,R5478,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long441,R5480,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long442,R5482,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long443,R5484,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long444,R5486,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long445,R5488,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long446,R5490,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long447,R5492,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long448,R5494,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long449,R5496,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long450,R5498,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long451,R5500,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long452,R5502,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long453,R5504,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long454,R5506,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long455,R5508,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long456,R5510,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
R 寄存器.Long457,R5512,Long,1,R/W,100,,,,,,,,,,32 位带符号整数,
